year,dorm,room_number,course,geolocation,grade
2009,MacGregor House , F211,0,NJ,1
2009,MacGregor House , G221,6 2,,3
2009,MacGregor House , D313,8,MD,3
2009,MacGregor House , D323,16 1,CA,3
2009,MacGregor House , G224,6 3,,2
2009,MacGregor House , G313,0,OH,1
2009,MacGregor House , B315,18,,2
2009,MacGregor House , H312,0,DE,1
2009,MacGregor House , G325,6 3,MA,2
2009,MacGregor House , A126,0,MI,1
2009,MacGregor House , H224,0,MI,1
2009,MacGregor House , H324,0,,1
2009,MacGregor House , H323,8,NY,2
2009,MacGregor House , H417,9,MA,4
2009,MacGregor House , C313,0,MI,1
2009,MacGregor House , A115,0,TX,1
2009,MacGregor House , H311,0,MI,1
2009,MacGregor House , F422,6 2,MD,2
2009,MacGregor House , E225,0,MA,1
2009,MacGregor House , H215,10 B,OK,4
2009,MacGregor House , E226,8,IL,4
2009,MacGregor House , G417,6 3,NY,4
2009,McCormick Hall , 514,7,,4
2009,McCormick Hall , 355,1 A,MD,3
2009,McCormick Hall , 331,6 3,VA,2
2009,McCormick Hall , 738,6 3,VA,4
2009,McCormick Hall , 509,6 2A,,4
2009,McCormick Hall , 607,7,NY,4
2009,McCormick Hall , 634,10 B,NY,4
2009,McCormick Hall , 433,15,GA,3
2009,McCormick Hall , 155,15,NJ,4
2009,McCormick Hall , 401,0,VA,1
2009,McCormick Hall , 322,6 2,,2
2009,McCormick Hall , 431,18 C,WI,2
2009,McCormick Hall , 711,6 3,NY,4
2009,McCormick Hall , 424,2,CA,3
2009,McCormick Hall , 722,5,MD,2
2009,McCormick Hall , 239,20,,3
2009,McCormick Hall , 529,7,RI,4
2009,McCormick Hall , 629,7,LA,4
2009,McCormick Hall , 601,0,MI,1
2009,McCormick Hall , 328,7,NH,4
2009,McCormick Hall , 732,15,TX,3
2009,McCormick Hall , 513,12,,2
2009,McCormick Hall , 601,0,MA,1
2009,McCormick Hall , 737,17,CT,3
2009,McCormick Hall , 713,10 B,MA,3
2009,McCormick Hall , 234,7,NY,2
2009,McCormick Hall , 510,7,MI,2
2009,McCormick Hall , 285,7,MA,3
2009,McCormick Hall , 205,18,CA,3
2009,McCormick Hall , 336,6 2,CA,2
2009,McCormick Hall , 708,0,NJ,1
2009,McCormick Hall , 408,0,CA,1
2009,McCormick Hall , 201,0,FL,1
2009,McCormick Hall , 702,7,MO,3
2009,McCormick Hall , 439,7,LA,2
2009,McCormick Hall , 402,0,FL,1
2009,McCormick Hall , 717,0,CT,1
2009,McCormick Hall , 512,9,FL,3
2009,McCormick Hall , 701,0,TX,1
2009,McCormick Hall , 723,6 2,,3
2009,McCormick Hall , 337,8,RI,3
2009,McCormick Hall , 639,0,CA,1
2009,McCormick Hall , 309,10 B,TX,4
2009,McCormick Hall , 503,6 1,NY,4
2009,McCormick Hall , 734,15,,3
2009,McCormick Hall , 610,7,MI,4
2009,McCormick Hall , 717,0,MA,1
2009,McCormick Hall , 632,7,NH,2
2009,McCormick Hall , 421,0,MI,1
2009,McCormick Hall , 602,20,TX,3
2009,McCormick Hall , 533,10 B,,4
2009,McCormick Hall , 303,18,MD,4
2009,McCormick Hall , 232,6 2,KS,3
2009,McCormick Hall , 633,7,NH,4
2009,McCormick Hall , 409,18,CA,2
2009,McCormick Hall , 521,10,MN,2
2009,McCormick Hall , 338,7,MI,2
2009,McCormick Hall , 733,9,,3
2009,McCormick Hall , 255,15,MO,3
2009,McCormick Hall , 330,5,MN,2
2009,McCormick Hall , 310,0,NY,1
2009,McCormick Hall , 637,21L,FL,4
2009,McCormick Hall , 410,0,,1
2009,McCormick Hall , 706,10 B,,3
2009,McCormick Hall , 401,0,VA,1
2009,McCormick Hall , 404,1 C,,2
2009,McCormick Hall , 437,6 2,CA,3
2009,McCormick Hall , 385,8,NJ,2
2009,McCormick Hall , 410,0,CA,1
2009,McCormick Hall , 625,20,IA,3
2009,McCormick Hall , 245,0,NY,1
2009,McCormick Hall , 395,6 2,DC,2
2009,McCormick Hall , 510,10 B,TX,4
2009,McCormick Hall , 301,0,NJ,1
2009,McCormick Hall , 245,0,,1
2009,McCormick Hall , 628,7,CT,4
2009,McCormick Hall , 385,6 2,,3
2009,McCormick Hall , 302,12,CT,4
2009,McCormick Hall , 422,0,OK,1
2009,McCormick Hall , 531,0,,1
2009,McCormick Hall , 228,6 1A,PA,4
2009,McCormick Hall , 201,0,UT,1
2009,McCormick Hall , 517,0,NJ,1
2009,McCormick Hall , 538,8,MN,4
2009,McCormick Hall , 627,6 2,NJ,4
2009,McCormick Hall , 615,0,NC,1
2009,McCormick Hall , 515,6 3,,2
2009,McCormick Hall , 710,0,KY,1
2009,McCormick Hall , 231,14,FL,2
2009,McCormick Hall , 408,0,MD,1
2009,McCormick Hall , 728,0,MA,1
2009,McCormick Hall , 539,0,CA,1
2009,McCormick Hall , 415,14,,3
2009,McCormick Hall , 240,0,,1
2009,McCormick Hall , 736,9,DE,2
2009,McCormick Hall , 301,0,NY,1
2009,McCormick Hall , 329,24 2,TX,4
2009,McCormick Hall , 327,10 B,,2
2009,McCormick Hall , 524,14,CA,3
2009,McCormick Hall , 314,10 B,TN,4
2009,McCormick Hall , 334,9,,2
2009,McCormick Hall , 409,5,NJ,2
2009,McCormick Hall , 307,10 B,CA,4
2009,McCormick Hall , 436,15,FL,3
2009,McCormick Hall , 536,6 2,OH,2
2009,McCormick Hall , 308,7,PA,3
2009,McCormick Hall , 527,6 2,CA,2
2009,McCormick Hall , 509,20,TX,4
2009,McCormick Hall , 340,0,IL,1
2009,McCormick Hall , 229,0,IA,1
2009,McCormick Hall , 613,22,,3
2009,McCormick Hall , 716,10 B,MD,3
2009,McCormick Hall , 313,10,MA,4
2009,McCormick Hall , 608,0,FL,1
2009,McCormick Hall , 721,0,CA,1
2009,McCormick Hall , 729,1 C,NY,2
2009,McCormick Hall , 223,2,NY,4
2009,McCormick Hall , 295,3,CO,3
2009,McCormick Hall , 730,0,CA,1
2009,McCormick Hall , 501,16 1,AZ,2
2009,McCormick Hall , 414,7,GA,3
2009,McCormick Hall , 609,14,VA,3
2009,McCormick Hall , 295,2,PA,3
2009,McCormick Hall , 407,15,TX,4
2009,McCormick Hall , 428,15,NH,4
2009,McCormick Hall , 623,18,PA,3
2009,McCormick Hall , 426,7,TX,3
2009,McCormick Hall , 413,18,MD,4
2009,McCormick Hall , 185,16 2,CA,2
2009,McCormick Hall , 430,7,TX,4
2009,McCormick Hall , 406,14,,4
2009,McCormick Hall , 606,10 B,TX,2
2009,McCormick Hall , 710,0,WI,1
2009,McCormick Hall , 712,6 2,IL,3
2009,McCormick Hall , 708,0,IL,1
2009,McCormick Hall , 616,5,NY,2
2009,McCormick Hall , 530,4,PA,2
2009,McCormick Hall , 405,10 B,,3
2009,McCormick Hall , 703,7,NY,4
2009,McCormick Hall , 427,7,CA,3
2009,McCormick Hall , 501,6 2,,2
2009,McCormick Hall , 301,0,CT,1
2009,McCormick Hall , 310,0,AK,1
2009,McCormick Hall , 622,0,MA,1
2009,McCormick Hall , 714,11,NY,4
2009,McCormick Hall , 410,0,MI,1
2009,McCormick Hall , 204,10,MD,2
2009,McCormick Hall , 731,0,,1
2009,McCormick Hall , 614,3 A,VA,2
2009,McCormick Hall , 339,6 1,MA,3
2009,McCormick Hall , 312,2,TX,3
2009,McCormick Hall , 403,14,VA,4
2009,McCormick Hall , 715,2 A,FL,4
2009,McCormick Hall , 640,0,,1
2009,McCormick Hall , 511,2 A,MA,4
2009,McCormick Hall , 621,10 B,AR,2
2009,McCormick Hall , 440,0,PA,1
2009,McCormick Hall , 236,20,CA,4
2009,McCormick Hall , 429,9,,2
2009,McCormick Hall , 408,0,CA,1
2009,McCormick Hall , 709,18,MA,2
2009,McCormick Hall , 305,10 B,MA,4
2009,McCormick Hall , 739,0,,1
2009,McCormick Hall , 701,0,,1
2009,McCormick Hall , 395,5,MI,2
2009,McCormick Hall , 145,0,,1
2009,McCormick Hall , 636,7,NY,3
2009,McCormick Hall , 324,2 A,MD,3
2009,McCormick Hall , 507,7,IL,4
2009,McCormick Hall , 345,0,TN,1
2009,McCormick Hall , 724,0,CA,1
2009,McCormick Hall , 310,22,NC,2
2009,McCormick Hall , 638,6 1,CO,4
2009,McCormick Hall , 540,0,TX,1
2009,McCormick Hall , 630,9,NJ,4
2009,McCormick Hall , 740,0,CA,1
2009,McCormick Hall , 516,2,AZ,4
2009,McCormick Hall , 245,0,NY,1
2009,McCormick Hall , 631,20,NY,4
2009,McCormick Hall , 308,0,,1
2009,McCormick Hall , 504,18,VA,3
2009,McCormick Hall , 332,15,TN,2
2009,McCormick Hall , 605,11,MD,4
2009,McCormick Hall , 506,15,NY,3
2009,McCormick Hall , 626,2 A,IL,2
2009,McCormick Hall , 710,0,KY,1
2009,McCormick Hall , 304,7,TX,2
2009,McCormick Hall , 704,10,TX,4
2009,McCormick Hall , 505,6 2,,2
2009,McCormick Hall , 717,0,ME,1
2009,McCormick Hall , 612,8,UT,3
2009,McCormick Hall , 311,10 B,,3
2009,McCormick Hall , 727,10 B,TN,2
2009,McCormick Hall , 537,10 B,PA,2
2009,McCormick Hall , 522,0,CA,1
2009,McCormick Hall , 255,6 2,MA,3
2009,McCormick Hall , 508,6 1A,NY,4
2009,McCormick Hall , 316,2,NY,4
2009,McCormick Hall , 221,4,,2
2009,McCormick Hall , 230,18,MA,2
2009,McCormick Hall , 604,20,,3
2009,McCormick Hall , 315,7,GA,4
2009,McCormick Hall , 432,6 3,CA,4
2009,McCormick Hall , 517,0,OK,1
2009,McCormick Hall , 308,2,CA,2
2009,McCormick Hall , 601,0,MA,1
2009,McCormick Hall , 201,0,UT,1
2009,McCormick Hall , 708,0,CA,1
2009,McCormick Hall , 185,21M,TX,3
2009,McCormick Hall , 517,0,,1
2009,McCormick Hall , 306,10 B,OH,4
2009,McCormick Hall , 701,0,TX,1
2009,McCormick Hall , 233,18,CT,3
2009,McCormick Hall , 411,7,,2
2009,McCormick Hall , 523,14,IA,3
2009,McCormick Hall , 333,6 1,MO,4
2009,McCormick Hall , 345,0,NY,1
2009,McCormick Hall , 285,0,NY,1
2009,McCormick Hall , 705,2,MA,4
2009,McCormick Hall , 532,16 1,TX,3
2009,McCormick Hall , 321,4,,2
2009,McCormick Hall , 502,7,CA,4
2009,McCormick Hall , 610,7,IN,4
2009,McCormick Hall , 145,18,,3
2009,McCormick Hall , 345,0,NY,1
2009,McCormick Hall , 707,2 A,NY,4
2009,McCormick Hall , 203,2,PA,3
2009,McCormick Hall , 395,18 C,NC,2
2009,McCormick Hall , 611,9,TX,4
2009,McCormick Hall , 434,14,,4
2009,McCormick Hall , 608,0,,1
2009,McCormick Hall , 508,1 E,,4
2009,McCormick Hall , 534,2 OE,,2
2009,McCormick Hall , 401,0,MN,1
2009,McCormick Hall , 237,16 1,IL,4
2009,McCormick Hall , 609,1 E,MA,3
2009,McCormick Hall , 238,2,NY,4
2009,McCormick Hall , 309,10 B,TX,4
2009,McCormick Hall , 608,0,,1
2009,McCormick Hall , 423,5,MA,3
2009,"New Hse, French ", 502,5,NJ,2
2009,"New Hse, Lawrence ", 503,0,FL,1
2009,"New Hse, Ballard ", 511,0,NC,1
2009,"New Hse, Spanish ", 202,6 2,NM,3
2009,"New Hse, iHouse ", 212,20,VA,4
2009,"New Hse, Spanish ", 3-206,0,NE,1
2009,"New Hse, Lawrence ", 504,0,NY,1
2009,"New Hse, 471, ", 303,6 2,CA,2
2009,"New Hse, Desmond ", 301,22,,2
2009,"New Hse, Coolidge ", 511,2,NV,2
2009,"New Hse, 471, ", 401,0,MA,1
2009,"New Hse, Coolidge ", 401,1 E,CA,2
2009,"New Hse, Spanish ", 211,0,NJ,1
2009,"New Hse, Coolidge ", 312,1 E,,2
2009,"New Hse, Ballard ", 412,0,CA,1
2009,"New Hse, 471, ", 507,2 A,KY,4
2009,"New Hse, Desmond ", 412,6 2,,2
2009,"New Hse, Desmond ", 406,0,,1
2009,"New Hse, Ballard ", 316,3,PA,2
2009,"New Hse, Desmond ", 407,0,CT,1
2009,"New Hse, Desmond ", 407,0,NY,1
2009,"New Hse, iHouse ", 112,UND,,2
2009,"New Hse, Spanish ", 3-203,18 C,TX,4
2009,"New Hse, Lawrence ", 307,0,MD,1
2009,"New Hse, Desmond ", 406,0,,1
2009,"New Hse, Desmond ", 306,6 2,AK,2
2009,"New Hse, French ", 507,0,WA,1
2009,"New Hse, Lawrence ", 501,6 1,NC,3
2009,"New Hse, Spanish ", 215,0,TX,1
2009,"New Hse, 471, ", 411,10,FL,2
2009,"New Hse, German ", 205,2 A,,3
2009,"New Hse, iHouse ", 214,1 E,CT,4
2009,"New Hse, Desmond ", 113,16 1,NY,3
2009,"New Hse, German ", 203,10 B,WA,2
2009,"New Hse, Spanish ", 212,0,TX,1
2009,"New Hse, 471, ", 404,2,NY,4
2009,"New Hse, Desmond ", 207,0,NY,1
2009,"New Hse, Lawrence ", 412,6 3,,3
2009,"New Hse, Lawrence ", 505,3,MI,2
2009,"New Hse, German ", 202,8,FL,2
2009,"New Hse, Lawrence ", 312,10 B,CA,3
2009,"New Hse, French ", 514,0,ME,1
2009,"New Hse, French ", 506,6 1,MA,2
2009,"New Hse, iHouse ", 115,5,OK,3
2009,"New Hse, French ", 6-502,8,,2
2009,"New Hse, Ballard ", 503,15,TN,3
2009,"New Hse, Lawrence ", 301,16 2,CA,2
2009,"New Hse, Lawrence ", 406,0,,1
2009,"New Hse, Desmond ", 307,0,CT,1
2009,"New Hse, Coolidge ", 504,5,,4
2009,"New Hse, Lawrence ", 406,0,,1
2009,"New Hse, Desmond ", 304,8,WV,2
2009,"New Hse, Desmond ", 404,0,TX,1
2009,"New Hse, Spanish ", 3-204,2,TX,3
2009,"New Hse, Ballard ", 506,6 3,SC,4
2009,"New Hse, Coolidge ", 415,2,MA,3
2009,"New Hse, Coolidge ", 316,8,NY,4
2009,"New Hse, French ", 501,8,WA,2
2009,"New Hse, Desmond ", 303,6 3,CO,4
2009,"New Hse, Ballard ", 213,18,CO,2
2009,"New Hse, Ballard ", 512,0,CA,1
2009,"New Hse, Ballard ", 211,0,OH,1
2009,"New Hse, Desmond ", 206,0,,1
2009,"New Hse, iHouse ", 115,0,,1
2009,"New Hse, Ballard ", 312,3,ME,2
2009,"New Hse, iHouse ", 114,0,WA,1
2009,"New Hse, Ballard ", 401,7,OR,2
2009,"New Hse, Ballard ", 315,0,NY,1
2009,"New Hse, Lawrence ", 512,20,FL,3
2009,"New Hse, Spanish ", 211,0,CA,1
2009,"New Hse, Ballard ", 511,0,CO,1
2009,"New Hse, 471, ", 305,0,NC,1
2009,"New Hse, Desmond ", 202,0,VT,1
2009,"New Hse, Ballard ", 416,2 A,,2
2009,"New Hse, iHouse ", 211,8,MA,3
2009,"New Hse, Desmond ", 411,0,TX,1
2009,"New Hse, Ballard ", 501,2,NJ,2
2009,"New Hse, Desmond ", 402,0,FL,1
2009,"New Hse, Desmond ", 115,6 1,DC,4
2009,"New Hse, Ballard ", 214,16 1,WA,2
2009,"New Hse, Coolidge ", 503,5,CA,4
2009,"New Hse, Coolidge ", 411,0,WI,1
2009,"New Hse, iHouse ", 201,2 A,TX,2
2009,"New Hse, Coolidge ", 311,0,,1
2009,"New Hse, 471, ", 403,6 3,NY,2
2009,"New Hse, iHouse ", 203,7,TX,3
2009,"New Hse, Desmond ", 415,6 3,,4
2009,"New Hse, Desmond ", 405,6 2,CA,2
2009,"New Hse, Ballard ", 412,0,NY,1
2009,"New Hse, Spanish ", 212,0,TX,1
2009,"New Hse, Coolidge ", 313,16 1,NM,4
2009,"New Hse, Spanish ", 3-213,2,CA,2
2009,"New Hse, iHouse ", 204,2,CA,4
2009,"New Hse, Lawrence ", 307,0,NC,1
2009,"New Hse, Coolidge ", 412,0,TX,1
2009,"New Hse, Coolidge ", 511,2,MA,2
2009,"New Hse, Coolidge ", 312,9,CA,2
2009,"New Hse, Desmond ", 414,6 3,,4
2009,"New Hse, German ", 206,22,,3
2009,"New Hse, Spanish ", 214,1 C,CA,4
2009,"New Hse, French ", 513,2 A,MO,4
2009,"New Hse, 471, ", 501,0,DE,1
2009,"New Hse, Desmond ", 416,0,CA,1
2009,"New Hse, Ballard ", 403,2 A,CA,2
2009,"New Hse, French ", 6-411,7,OR,3
2009,"New Hse, French ", 504,0,TX,1
2009,"New Hse, Coolidge ", 416,6 3,,3
2009,"New Hse, Ballard ", 301,1 A,MD,3
2009,"New Hse, 471, ", 505,2,NH,2
2009,"New Hse, 471, ", 513,16 1,TX,3
2009,"New Hse, Lawrence ", 513,16 1,TX,3
2009,"New Hse, German ", 213,14,,2
2009,"New Hse, 471, ", 402,0,NC,1
2009,"New Hse, Ballard ", 306,6 3,NY,3
2009,"New Hse, iHouse ", 115,0,CA,1
2009,"New Hse, Lawrence ", 402,9,TX,4
2009,"New Hse, Desmond ", 307,0,VT,1
2009,"New Hse, Desmond ", 205,0,MA,1
2009,"New Hse, Ballard ", 512,0,CA,1
2009,"New Hse, iHouse ", 206,14,FL,3
2009,"New Hse, iHouse ", 116,0,,1
2009,"New Hse, Ballard ", 411,0,PA,1
2009,"New Hse, iHouse ", 205,22,,2
2009,"New Hse, Spanish ", 3-205,2,CA,2
2009,"New Hse, Lawrence ", 303,6 3,DC,3
2009,"New Hse, Ballard ", 411,0,FL,1
2009,"New Hse, Desmond ", 204,0,NY,1
2009,"New Hse, 471, ", 503,6 2,OH,3
2009,"New Hse, Spanish ", 216,1 E,TX,3
2009,"New Hse, French ", 6-513,18,VT,2
2009,"New Hse, Lawrence ", 401,3,OK,2
2009,"New Hse, Desmond ", 314,20,CA,2
2009,"New Hse, French ", 6-415,0,CA,1
2009,"New Hse, Ballard ", 314,2,NY,3
2009,"New Hse, Lawrence ", 403,2,CA,4
2009,"New Hse, Ballard ", 212,0,NY,1
2009,"New Hse, Coolidge ", 304,6 2,MI,3
2009,"New Hse, 471, ", 511,2,TX,2
2009,"New Hse, Desmond ", 305,10,FL,2
2009,"New Hse, 471, ", 413,6 2,OH,3
2009,"New Hse, 471, ", 302,16 1,TX,2
2009,"New Hse, Desmond ", 311,7,,2
2009,"New Hse, 471, ", 506,2,AL,4
2009,"New Hse, Ballard ", 512,0,NJ,1
2009,"New Hse, 471, ", 514,0,OH,1
2009,"New Hse, Ballard ", 212,0,TN,1
2009,"New Hse, Ballard ", 504,1 C,NY,2
2009,"New Hse, Ballard ", 313,17,NY,2
2009,"New Hse, Spanish ", 3-213,10,CA,2
2009,"New Hse, Coolidge ", 302,1 E,CO,2
2009,"New Hse, Desmond ", 207,0,NJ,1
2009,"New Hse, Spanish ", 3-211,2,CO,3
2009,"New Hse, Lawrence ", 407,0,CA,1
2009,"New Hse, German ", 311,16 1,,3
2009,"New Hse, Spanish ", 3-201,2,FL,3
2009,"New Hse, Coolidge ", 411,0,LA,1
2009,"New Hse, Coolidge ", 501,5,MD,3
2009,"New Hse, French ", 6-501,2,WA,3
2009,"New Hse, French ", 503,2,CT,3
2009,"New Hse, Ballard ", 302,20,GA,3
2009,"New Hse, Desmond ", 212,6 2,CA,2
2009,"New Hse, Coolidge ", 412,7,FL,2
2009,"New Hse, Ballard ", 414,6 3,CT,4
2009,"New Hse, Desmond ", 403,0,CT,1
2009,"New Hse, Lawrence ", 313,2,,3
2009,"New Hse, Desmond ", 406,0,FL,1
2009,"New Hse, Spanish ", 204,9,TX,2
2009,"New Hse, Lawrence ", 415,6 2,IA,3
2009,"New Hse, Ballard ", 305,9,KS,3
2009,"New Hse, Coolidge ", 506,8,,4
2009,"New Hse, Lawrence ", 306,0,MD,1
2009,"New Hse, German ", 211,0,UT,1
2009,"New Hse, Desmond ", 401,7,VA,2
2009,"New Hse, German ", 305,0,CA,1
2009,"New Hse, 471, ", 306,2,SC,2
2009,"New Hse, Coolidge ", 505,14,MD,3
2009,"New Hse, Coolidge ", 311,0,CA,1
2009,"New Hse, Lawrence ", 502,0,MD,1
2009,"New Hse, German ", 314,8,IL,2
2009,"New Hse, French ", 6-416,0,NY,1
2009,"New Hse, French ", 505,0,CA,1
2009,"New Hse, Spanish ", 203,3,NY,3
2009,"New Hse, Coolidge ", 414,2,CA,4
2009,"New Hse, French ", 6-511,16 1,FL,2
2009,"New Hse, Lawrence ", 304,0,MA,1
2009,"New Hse, German ", 304,1 E,PA,2
2009,"New Hse, Coolidge ", 514,10,IL,3
2009,"New Hse, German ", 402,0,,1
2009,"New Hse, German ", 212,0,NM,1
2009,"New Hse, Coolidge ", 311,0,CA,1
2009,"New Hse, Lawrence ", 414,6 3,NY,2
2009,"New Hse, Coolidge ", 312,6 2,OH,2
2009,"New Hse, Spanish ", 213,2,NJ,2
2009,"New Hse, Ballard ", 203,2,MD,3
2009,"New Hse, Lawrence ", 407,0,,1
2009,"New Hse, French ", 511,0,CA,1
2009,"New Hse, Desmond ", 306,3,MA,2
2009,"New Hse, Desmond ", 211,0,,1
2009,"New Hse, Lawrence ", 407,0,,1
2009,"New Hse, Spanish ", 3-202,1 C,NY,4
2009,"New Hse, Ballard ", 513,0,VA,1
2009,"New Hse, Desmond ", 112,0,CA,1
2009,"New Hse, Coolidge ", 305,10 B,CA,3
2009,"New Hse, Coolidge ", 403,10,VA,3
2009,"New Hse, French ", 6-503,2,CA,4
2009,"New Hse, Spanish ", 205,16 1,CA,3
2009,"New Hse, Desmond ", 313,0,CA,1
2009,"New Hse, German ", 306,5,,2
2009,"New Hse, Coolidge ", 306,2,,4
2009,"New Hse, German ", 313,0,VA,1
2009,"New Hse, Ballard ", 415,0,OH,1
2009,"New Hse, Ballard ", 201,3 A,PA,2
2009,"New Hse, Ballard ", 514,7,MA,3
2009,"New Hse, German ", 403,10,,3
2009,"New Hse, Lawrence ", 311,16 1,NJ,2
2009,"New Hse, Lawrence ", 514,3,TX,3
2009,"New Hse, Desmond ", 111,0,CA,1
2009,"New Hse, Ballard ", 411,0,AZ,1
2009,"New Hse, 471, ", 301,0,KS,1
2009,"New Hse, Ballard ", 212,0,MN,1
2009,"New Hse, Ballard ", 511,0,NC,1
2009,"New Hse, Desmond ", 307,0,CA,1
2009,"New Hse, Lawrence ", 406,0,,1
2009,"New Hse, Ballard ", 304,4,,2
2009,"New Hse, Coolidge ", 301,12,VA,2
2009,"New Hse, Lawrence ", 511,0,CA,1
2009,"New Hse, Ballard ", 303,5,IL,4
2009,"New Hse, Ballard ", 202,10 B,IN,2
2009,"New Hse, Lawrence ", 302,0,NY,1
2009,"New Hse, 471, ", 407,9,TX,4
2009,"New Hse, German ", 302,0,CT,1
2009,"New Hse, Lawrence ", 411,18,PA,2
2009,"New Hse, 471, ", 307,16 2,MD,3
2009,"New Hse, Coolidge ", 502,7,FL,4
2009,"New Hse, Desmond ", 206,0,,1
2009,"New Hse, Ballard ", 312,16 1,CA,2
2009,"New Hse, Lawrence ", 306,0,MO,1
2009,"New Hse, 471, ", 304,0,MA,1
2009,"New Hse, Spanish ", 212,0,,1
2009,"New Hse, Ballard ", 402,3,NY,2
2009,"New Hse, Ballard ", 211,0,KS,1
2009,"New Hse, French ", 6-412,16 1,,3
2009,"New Hse, Ballard ", 311,0,LA,1
2009,"New Hse, iHouse ", 111,7,TX,2
2009,"New Hse, Coolidge ", 411,0,NY,1
2009,"New Hse, Coolidge ", 413,10,TX,4
2009,"New Hse, iHouse ", 202,7,,3
2009,"New Hse, Desmond ", 114,0,GA,1
2009,"New Hse, Lawrence ", 416,6 2,MA,2
2009,"New Hse, Spanish ", 3-207,6 1,CA,2
2009,"New Hse, 471, ", 504,14,TX,3
2009,"New Hse, German ", 401,14,IL,2
2009,"New Hse, iHouse ", 213,0,MO,1
2009,"New Hse, Desmond ", 302,8,,3
2009,"New Hse, German ", 316,1 C,VT,3
2009,"New Hse, Spanish ", 3-206,0,FL,1
2009,"New Hse, Desmond ", 207,0,MN,1
2009,"New Hse, Lawrence ", 305,8,,2
2009,"New Hse, 471, ", 406,15,NY,3
2009,"New Hse, 471, ", 512,10 B,MD,4
2009,"New Hse, Ballard ", 505,7,NY,2
2009,"New Hse, Coolidge ", 303,6 3,CA,3
2009,"New Hse, Ballard ", 311,0,VA,1
2009,"New Hse, Ballard ", 211,0,NV,1
2009,"New Hse, Spanish ", 3-212,7,WI,4
2009,"New Hse, Spanish ", 3-207,16 2,CA,2
2009,"New Hse, Coolidge ", 412,0,,1
2009,"New Hse, French ", 507,0,CA,1
2009,"New Hse, Lawrence ", 307,0,NY,1
2009,"New Hse, iHouse ", 114,0,,1
2009,"New Hse, Ballard ", 502,2,IL,3
2009,"New Hse, German ", 315,0,VA,1
2009,"New Hse, Ballard ", 412,0,PA,1
2009,"New Hse, French ", 6-414,8,MA,3
2009,"New Hse, Lawrence ", 314,3,NY,2
2009,"New Hse, iHouse ", 213,0,VA,1
2009,"New Hse, Coolidge ", 314,6 3,,4
2009,"New Hse, Coolidge ", 315,1 C,CT,3
2009,"New Hse, French ", 506,1 E,PA,2
2009,"New Hse, Coolidge ", 512,0,MD,1
2009,"New Hse, German ", 312,8,,3
2009,"New Hse, 471, ", 412,2,TX,2
2009,"New Hse, Coolidge ", 512,2,NY,2
2009,"New Hse, Ballard ", 413,7,FL,4
2009,"New Hse, Lawrence ", 306,0,NY,1
2009,"New Hse, German ", 303,0,AK,1
2009,"New Hse, Coolidge ", 402,21L CMS,AZ,3
2009,"New Hse, Desmond ", 203,0,DE,1
2009,"New Hse, 471, ", 405,10 B,NY,3
2009,"New Hse, French ", 6-512,0,MA,1
2009,"New Hse, Desmond ", 312,18,MA,2
2009,"New Hse, Lawrence ", 405,3,NM,4
2009,"New Hse, 471, ", 502,0,GA,1
2009,"New Hse, Desmond ", 201,0,CT,1
2009,"New Hse, Spanish ", 3-214,7,NY,4
2009,"New Hse, Ballard ", 312,6 2,AL,2
2009,"New Hse, Desmond ", 413,6 1A,,4
2009,"New Hse, Spanish ", 201,8,TX,3
2009,"New Hse, French ", 6-413,10,WI,2
2009,"New Hse, Coolidge ", 512,6 3,NY,2
2009,"New Hse, Desmond ", 407,0,,1
2009,"New Hse, Coolidge ", 513,6 2,NY,2
2009,Random Hall , 312,18,CA,2
2009,Random Hall , 225,5,CO,2
2009,Random Hall , 333,9,CA,2
2009,Random Hall , 415S,0,,1
2009,Random Hall , 212,0,KS,1
2009,Random Hall , 322,0,NY,1
2009,Random Hall , 413,8,WI,3
2009,Random Hall , 114,21L CMS,TX,4
2009,Random Hall , 124,16 1,TX,3
2009,Random Hall , 323,4,IL,3
2009,Random Hall , 411,10,,4
2009,Random Hall , 312,0,CO,1
2009,Random Hall , 144,9,TX,3
2009,Random Hall , 344,18,NY,3
2009,Random Hall , 324,22,TX,3
2009,Random Hall , 244,6 3,AE,4
2009,Random Hall , 434,18,NJ,4
2009,Random Hall , 414,20,MA,4
2009,Random Hall , 222,0,NM,1
2009,Random Hall , 425,14,MD,2
2009,Random Hall , 423,6 2,IN,3
2009,Random Hall , 341,21E,GA,4
2009,Random Hall , 332,0,WI,1
2009,Random Hall , 443,18,PA,4
2009,Random Hall , 112,0,PA,1
2009,Random Hall , 311,6 1,SC,3
2009,Random Hall , 145S,0,LA,1
2009,Random Hall , 432,18,MA,2
2009,Random Hall , 213,16 1,CA,4
2009,Random Hall , 235,2,CA,3
2009,Random Hall , 231,24 1,MN,3
2009,Random Hall , 422,18,CA,2
2009,Random Hall , 342,0,FL,1
2009,Random Hall , 125S,0,CA,1
2009,Random Hall , 335,9,TX,2
2009,Random Hall , 421,6 1,MN,2
2009,Random Hall , 112,0,MI,1
2009,Random Hall , 433,8,OH,3
2009,Random Hall , 224,9,CA,3
2009,Random Hall , 242,0,CO,1
2009,Random Hall , 342,0,FL,1
2009,Random Hall , 442,18 C,PA,2
2009,Random Hall , 214,21M,CA,4
